source,source_id,title,company,location,latitude,longitude,url,listed,deadline,deadline_kind,first_seen,last_seen
studerendeonline,3115844,Studentermedhjælper til Portfolio Management & Analytics,Tryg Forsikring A/S,Storkøbenhavn,,,https://studerendeonline.dk/job/3115844/tryg-forsikring-as/studentermedhjaelper-til-portfolio-management-analytics/,2026-09-09,2026-09-23,date,2026-09-15,2026-09-15
studerendeonline,3115986,"FE søger samfundsvidenskabelige studerende til økonomistyring, udviklingsopgaver og ledelsesbetjening",Forsvarets Efterretningstjeneste,Storkøbenhavn,,,https://studerendeonline.dk/job/3115986/forsvarets-efterretningstjeneste/fe-soger-samfundsvidenskabelige-studerende-til-okonomistyring-udviklingsopgaver-og-ledelsesbetjening/,2026-09-10,2026-09-30,date,2026-09-15,2026-09-15
studerendeonline,3115991,Studentermedhjælper søges til Annonce og Forretningsudvikling hos Dagbladet Børsen,BONNIER PUBLICATIONS A/S,"Storkøbenhavn, Østjylland (Aarhus) ( Delvist fjernarbejde )",,,https://studerendeonline.dk/job/3115991/bonnier-publications-as/studentermedhjaelper-soges-til-annonce-og-forretningsudvikling-hos-dagbladet-borsen/,2026-09-10,2026-09-23,date,2026-09-15,2026-09-15
studerendeonline,3116030,"Student (Denmark, Høje-Taastrup)",Novo Nordisk A/S,"Storkøbenhavn, Øresundsregionen",,,https://studerendeonline.dk/job/3116030/novo-nordisk-as/student-denmark-hoje-taastrup/,2026-09-10,2026-09-23,date,2026-09-15,2026-09-15
studerendeonline,3116138,Associate Sales Representative,Context& A/S,Storkøbenhavn,,,https://studerendeonline.dk/job/3116138/context-as/associate-sales-representative/,2026-09-10,,asap,2026-09-15,2026-09-15
studerendeonline,3116383,Opslag hos Ministeriet for Natur og Dyrevelfærd,Ministeriet for Natur og Dyrevelfærd,Storkøbenhavn,,,https://studerendeonline.dk/job/3116383/ministeriet-for-natur-og-dyrevelfaerd/opslag-hos-ministeriet-for-natur-og-dyrevelfaerd/,2026-09-10,2026-09-24,date,2026-09-15,2026-09-15
studerendeonline,3116499,Opslag hos SECURITAS A/S,SECURITAS A/S,"Storkøbenhavn, Øresundsregionen",,,https://studerendeonline.dk/job/3116499/securitas-as/opslag-hos-securitas-as/,2026-09-10,2026-10-01,date,2026-09-15,2026-09-15
studerendeonline,3116506,Djøf søger en juniorkonsulent på Roskilde Universitet,DJØF,Storkøbenhavn,,,https://studerendeonline.dk/job/3116506/djof/djof-soger-en-juniorkonsulent-pa-roskilde-universitet/,2026-09-14,2026-09-25,date,2026-09-15,2026-09-15
studerendeonline,3116683,Studentermedhjælper til Indkøb,Tryg Forsikring A/S,"Storkøbenhavn, Øresundsregionen",,,https://studerendeonline.dk/job/3116683/tryg-forsikring-as/studentermedhjaelper-til-indkob/,2026-09-10,2026-10-04,date,2026-09-15,2026-09-15
studerendeonline,3116689,Studentermedhjælper til Nationalt Beredskab,Beredskabsstyrelsen,"Storkøbenhavn, Nordsjælland",,,https://studerendeonline.dk/job/3116689/beredskabsstyrelsen/studentermedhjaelper-til-nationalt-beredskab/,2026-09-10,2026-09-27,date,2026-09-15,2026-09-15
studerendeonline,3116701,Studentermedhjælper iværksætter- og labmiljø på Erhvervsakademi København,Erhvervs­akademi Køben­havn (EK),Storkøbenhavn,,,https://studerendeonline.dk/job/3116701/erhvervs-akademi-koben-havn-ek/studentermedhjaelper-ivaerksaetter-og-labmiljo-pa-erhvervsakademi-kobenhavn/,2026-09-10,2026-09-30,date,2026-09-15,2026-09-15
studerendeonline,3116706,Ansvarlig for det offentlige ladenetværk (studentermedhjælper),CLEVER A/S,Storkøbenhavn,,,https://studerendeonline.dk/job/3116706/clever-as/ansvarlig-for-det-offentlige-ladenetvaerk-studentermedhjaelper/,2026-09-10,2026-10-11,date,2026-09-15,2026-09-15
studerendeonline,3116751,Student assistant – Marketing Analytics & Digital Performance,Rockwool A/S,"Storkøbenhavn, Øresundsregionen, Udlandet (øvrige)",,,https://studerendeonline.dk/job/3116751/rockwool-as/student-assistant-marketing-analytics-digital-performance/,2026-09-10,,asap,2026-09-15,2026-09-15
studerendeonline,3116770,Studentermedhjælper til topledelses- og departementsbetjening for styrelsesdirektøren,Skattestyrelsen,"Storkøbenhavn, Øresundsregionen",,,https://studerendeonline.dk/job/3116770/skattestyrelsen/studentermedhjaelper-til-topledelses-og-departementsbetjening-for-styrelsesdirektoren/,2026-09-10,2026-09-24,date,2026-09-15,2026-09-15
studerendeonline,3116847,Studentermedhjælper til Forsvarets Dag i København,Forsvaret,Storkøbenhavn,,,https://studerendeonline.dk/job/3116847/forsvaret/studentermedhjaelper-til-forsvarets-dag-i-kobenhavn/,2026-09-10,2026-09-27,date,2026-09-15,2026-09-15
studerendeonline,3117005,"Valdemar på 5 år, mangler en aflaster 5 timer pr. uge - Hvidovre",Handicapformidlingen,"Storkøbenhavn, Øresundsregionen",,,https://studerendeonline.dk/job/3117005/handicapformidlingen/valdemar-pa-5-ar-mangler-en-aflaster-5-timer-pr-uge-hvidovre/,2026-09-11,2026-09-28,date,2026-09-15,2026-09-15
studerendeonline,3117078,Student til uddannelsespolitik,DI - Dansk Industri,Storkøbenhavn,,,https://studerendeonline.dk/job/3117078/di-dansk-industri/student-til-uddannelsespolitik/,2026-09-11,2026-10-01,date,2026-09-15,2026-09-15
studerendeonline,3117094,"Analyst (Student Assistant), IR&BD Client Solutions",Copenhagen Infrastructure Partners,"Storkøbenhavn, Udlandet (øvrige)",,,https://studerendeonline.dk/job/3117094/copenhagen-infrastructure-partners/analyst-student-assistant-irbd-client-solutions/,2026-09-11,,asap,2026-09-15,2026-09-15
studerendeonline,3117141,Studentermedhjælper – Digital & eCommerce,3 - Hi3G Denmark Aps,Storkøbenhavn,,,https://studerendeonline.dk/job/3117141/3-hi3g-denmark-aps/studentermedhjaelper-digital-ecommerce/,2026-09-11,2026-10-09,date,2026-09-15,2026-09-15
studerendeonline,3117144,Børns Vilkår søger studentermedhjælper til Udvikling & Fondssamarbejde,Børns Vilkår,"Storkøbenhavn, Øresundsregionen",,,https://studerendeonline.dk/job/3117144/borns-vilkar/borns-vilkar-soger-studentermedhjaelper-til-udvikling-fondssamarbejde/,2026-09-11,2026-11-01,date,2026-09-15,2026-09-15
studerendeonline,3117280,Working Student - Procurement Supply Chain Strategy and Cost Analytics,RWE Renewables Denmark A/S,Storkøbenhavn,,,https://studerendeonline.dk/job/3117280/rwe-renewables-denmark-as/working-student-procurement-supply-chain-strategy-and-cost-analytics/,2026-09-11,2026-10-04,date,2026-09-15,2026-09-15
studerendeonline,3117405,Er du skarp på web og ord? Bliv studentermedhjælper hos Kræftens Bekæmpelse,Kræftens Bekæmpelse,Storkøbenhavn,,,https://studerendeonline.dk/job/3117405/kraeftens-bekaempelse/er-du-skarp-pa-web-og-ord-bliv-studentermedhjaelper-hos-kraeftens-bekaempelse/,2026-09-11,2026-10-04,date,2026-09-15,2026-09-15
studerendeonline,3117433,Metodestærke studerende med interesse for forskning i familieforhold og demografi søges,Rockwool Fonden,Storkøbenhavn,,,https://studerendeonline.dk/job/3117433/rockwool-fonden/metodestaerke-studerende-med-interesse-for-forskning-i-familieforhold-og-demografi-soges/,2026-09-11,2026-10-11,date,2026-09-15,2026-09-15
studerendeonline,3117500,Studentermedhjælper til Færdselssekretariatet i Midt- og Vestsjællands Politi,Rigspolitiet,Storkøbenhavn,,,https://studerendeonline.dk/job/3117500/rigspolitiet/studentermedhjaelper-til-faerdselssekretariatet-i-midt-og-vestsjaellands-politi/,2026-09-15,2026-10-04,date,2026-09-15,2026-09-15
studerendeonline,3117506,Studentermedhjælper med glæde for værtskab til uddannelsesbibliotek,Københavns Professionshøjskole,Storkøbenhavn,,,https://studerendeonline.dk/job/3117506/kobenhavns-professionshojskole/studentermedhjaelper-med-glaede-for-vaertskab-til-uddannelsesbibliotek/,2026-09-11,2026-09-27,date,2026-09-15,2026-09-15
studerendeonline,3117689,Ernæringsværter søges til faste weekender og som tilkaldevikar i ny Ernæringsenhed på Bispebjerg og Frederiksberg Hospital,Region Hovedstaden,"Storkøbenhavn, Øresundsregionen",,,https://studerendeonline.dk/job/3117689/region-hovedstaden/ernaeringsvaerter-soges-til-faste-weekender-og-som-tilkaldevikar-i-ny-ernaeringsenhed-pa-bispebjerg-og-frederiksberg-hospital/,2026-09-11,2026-09-28,date,2026-09-15,2026-09-15
studerendeonline,3117723,Studentermedhjælper til CRM & Sales Management,Tryg Forsikring A/S,Storkøbenhavn,,,https://studerendeonline.dk/job/3117723/tryg-forsikring-as/studentermedhjaelper-til-crm-sales-management/,2026-09-11,2026-10-01,date,2026-09-15,2026-09-15
studerendeonline,3117732,Studentermedhjælper til Økonomiafdelingen på Aalborg Universitet,Aalborg Universitet (AAU),"Storkøbenhavn, Sydvestjylland (Esbjerg), Nordjylland",,,https://studerendeonline.dk/job/3117732/aalborg-universitet-aau/studentermedhjaelper-til-okonomiafdelingen-pa-aalborg-universitet/,2026-09-11,2026-09-30,date,2026-09-15,2026-09-15
studerendeonline,3117733,SoMe Manager til uddannelserne på Kommunikation og Digitale Medier,Aalborg Universitet (AAU),"Storkøbenhavn, Sydvestjylland (Esbjerg), Nordjylland",,,https://studerendeonline.dk/job/3117733/aalborg-universitet-aau/some-manager-til-uddannelserne-pa-kommunikation-og-digitale-medier/,2026-09-14,2026-10-01,date,2026-09-15,2026-09-15
studerendeonline,3117734,SoMe Manager til uddannelserne på Musik,Aalborg Universitet (AAU),"Storkøbenhavn, Sydvestjylland (Esbjerg), Nordjylland",,,https://studerendeonline.dk/job/3117734/aalborg-universitet-aau/some-manager-til-uddannelserne-pa-musik/,2026-09-14,2026-10-25,date,2026-09-15,2026-09-15
studerendeonline,3117744,Studentermedhjælper til ESG - gør ansvarlige investeringer mere datadrevne,PFA Pension,Storkøbenhavn,,,https://studerendeonline.dk/job/3117744/pfa-pension/studentermedhjaelper-til-esg-gor-ansvarlige-investeringer-mere-datadrevne/,2026-09-11,2026-09-28,date,2026-09-15,2026-09-15
studerendeonline,3117863,Studentermedhjælpere med interesse for IT og data til Center for Mental Sundhed,Københavns Kommune,"Storkøbenhavn, Øresundsregionen",,,https://studerendeonline.dk/job/3117863/kobenhavns-kommune/studentermedhjaelpere-med-interesse-for-it-og-data-til-center-for-mental-sundhed/,2026-09-11,2026-09-25,date,2026-09-15,2026-09-15
studerendeonline,3118088,Jurastuderende til Regresteam,If Forsikring,Storkøbenhavn,,,https://studerendeonline.dk/job/3118088/if-forsikring/jurastuderende-til-regresteam/,2026-09-14,2026-10-07,date,2026-09-15,2026-09-15
studerendeonline,3118118,Student Assistant til IT Architecture & Demand,Sinal A/S,Storkøbenhavn,,,https://studerendeonline.dk/job/3118118/sinal-as/student-assistant-til-it-architecture-demand/,2026-09-14,,asap,2026-09-15,2026-09-15
studerendeonline,3118158,Studentermedhjælper til National Service Provider Sales,TDC NET A/S,"Storkøbenhavn, Øresundsregionen",,,https://studerendeonline.dk/job/3118158/tdc-net-as/studentermedhjaelper-til-national-service-provider-sales/,2026-09-14,2026-10-04,date,2026-09-15,2026-09-15
studerendeonline,3118176,ABOUT FLATPAY,FLATPAY ApS,Storkøbenhavn,,,https://studerendeonline.dk/job/3118176/flatpay-aps/about-flatpay/,2026-09-14,,asap,2026-09-15,2026-09-15
studerendeonline,3118249,Studentermedarbejder til koordinering og projektstøtte,Udviklings- og Forenklingsstyrelsen,"Storkøbenhavn, Øresundsregionen",,,https://studerendeonline.dk/job/3118249/udviklings-og-forenklingsstyrelsen/studentermedarbejder-til-koordinering-og-projektstotte/,2026-09-14,2026-09-28,date,2026-09-15,2026-09-15
studerendeonline,3118263,Student til Sustainability i Danica,Danske Bank,Storkøbenhavn ( Delvist fjernarbejde ),,,https://studerendeonline.dk/job/3118263/danske-bank/student-til-sustainability-i-danica/,2026-09-14,,asap,2026-09-15,2026-09-15
studerendeonline,3118311,"Student Assistant, Corporate Strategy - Support strategic decisions and business transformation",Norlys,"Storkøbenhavn, Østjylland (Aarhus)",,,https://studerendeonline.dk/job/3118311/norlys/student-assistant-corporate-strategy-support-strategic-decisions-and-business-transformation/,2026-09-14,,asap,2026-09-15,2026-09-15
studerendeonline,3118391,Working Student - Support Category Management,RWE Renewables Denmark A/S,Storkøbenhavn,,,https://studerendeonline.dk/job/3118391/rwe-renewables-denmark-as/working-student-support-category-management/,2026-09-14,2026-10-04,date,2026-09-15,2026-09-15
studerendeonline,3118415,Studerende til Psyk-studieliv og studenterrettet kommunikation,Københavns Universitet,"Storkøbenhavn, Øresundsregionen",,,https://studerendeonline.dk/job/3118415/kobenhavns-universitet/studerende-til-psyk-studieliv-og-studenterrettet-kommunikation/,2026-09-14,2026-09-24,date,2026-09-15,2026-09-15
studerendeonline,3118416,SODAS is seeking a new student assistant for research project on sea level rise,Københavns Universitet,"Storkøbenhavn, Øresundsregionen",,,https://studerendeonline.dk/job/3118416/kobenhavns-universitet/sodas-is-seeking-a-new-student-assistant-for-research-project-on-sea-level-rise/,2026-09-14,,asap,2026-09-15,2026-09-15
studerendeonline,3118465,Vikarer - CFD Nærum,CFD,Storkøbenhavn,,,https://studerendeonline.dk/job/3118465/cfd/vikarer-cfd-naerum/,2026-09-14,,asap,2026-09-15,2026-09-15
studerendeonline,3118502,SoMe-praktikant til foråret 2027 | Roskilde Festival Gruppen,Roskilde Festival Gruppen,"Storkøbenhavn, Østsjælland",,,https://studerendeonline.dk/job/3118502/roskilde-festival-gruppen/some-praktikant-til-foraret-2027-roskilde-festival-gruppen/,2026-09-14,,asap,2026-09-15,2026-09-15
studerendeonline,3118538,Studiejob: AI-Ambassadør,Cand,"Storkøbenhavn, Øresundsregionen",,,https://studerendeonline.dk/job/3118538/cand/studiejob-ai-ambassador/,2026-09-14,,asap,2026-09-15,2026-09-15
studerendeonline,3118650,Studentermedhjælpere til Skatteankestyrelsen i København,Skatteankestyrelsen,Storkøbenhavn,,,https://studerendeonline.dk/job/3118650/skatteankestyrelsen/studentermedhjaelpere-til-skatteankestyrelsen-i-kobenhavn/,2026-09-14,2026-09-28,date,2026-09-15,2026-09-15
studerendeonline,3118669,Junior Produktkonsulent til Akademikernes A-kasse (studiejob),Akademikernes A-kasse,Storkøbenhavn ( Delvist fjernarbejde ),,,https://studerendeonline.dk/job/3118669/akademikernes-a-kasse/junior-produktkonsulent-til-akademikernes-a-kasse-studiejob/,2026-09-14,2026-09-30,date,2026-09-15,2026-09-15
studerendeonline,3118678,Booksmaxere søges til studiejob i marketing,JP/Politikens Hus A/S,Storkøbenhavn,,,https://studerendeonline.dk/job/3118678/jppolitikens-hus-as/booksmaxere-soges-til-studiejob-i-marketing/,2026-09-14,2026-10-02,date,2026-09-15,2026-09-15
studerendeonline,3118698,Studentermedhjælper til Greve Bibliotek,Greve Kommune,Storkøbenhavn,,,https://studerendeonline.dk/job/3118698/greve-kommune/studentermedhjaelper-til-greve-bibliotek/,2026-09-14,2026-10-02,date,2026-09-15,2026-09-15
studerendeonline,3118778,"Vi søger en studentermedhjælper til vores kvalitetsteam, Commercial Lines",Tryg Forsikring A/S,"Storkøbenhavn, Østjylland (Aarhus)",,,https://studerendeonline.dk/job/3118778/tryg-forsikring-as/vi-soger-en-studentermedhjaelper-til-vores-kvalitetsteam-commercial-lines/,2026-09-14,2026-09-28,date,2026-09-15,2026-09-15
studerendeonline,3118794,Student assistant (HK),Aalborg Universitet (AAU),"Storkøbenhavn, Sydvestjylland (Esbjerg), Nordjylland",,,https://studerendeonline.dk/job/3118794/aalborg-universitet-aau/student-assistant-hk/,2026-09-14,2026-11-15,date,2026-09-15,2026-09-15
studerendeonline,3118796,Studentermedhjælp til Mycosealium,Aalborg Universitet (AAU),"Storkøbenhavn, Sydvestjylland (Esbjerg), Nordjylland",,,https://studerendeonline.dk/job/3118796/aalborg-universitet-aau/studentermedhjaelp-til-mycosealium/,2026-09-14,2026-10-28,date,2026-09-15,2026-09-15
studerendeonline,3118808,Studentermedhjælper til Rekruttering – Sweco Denmark,Sweco Danmark A/S,Storkøbenhavn,,,https://studerendeonline.dk/job/3118808/sweco-danmark-as/studentermedhjaelper-til-rekruttering-sweco-denmark/,2026-09-14,,asap,2026-09-15,2026-09-15
studerendeonline,3118855,"Studenterudvikler til Python, API’er og Infrastructure as Code",Statens It,Storkøbenhavn,,,https://studerendeonline.dk/job/3118855/statens-it/studenterudvikler-til-python-apier-og-infrastructure-as-code/,2026-09-14,2026-09-28,date,2026-09-15,2026-09-15
studerendeonline,3118867,"Alkoholbehandler søges til forskningsprojekt i Medicinsk afdeling, Køge på Sjællands Universitetshospital",Region Sjælland,"Storkøbenhavn, Østsjælland, Vestsjælland",,,https://studerendeonline.dk/job/3118867/region-sjaelland/alkoholbehandler-soges-til-forskningsprojekt-i-medicinsk-afdeling-koge-pa-sjaellands-universitetshospital/,2026-09-14,2026-09-30,date,2026-09-15,2026-09-15
studerendeonline,3118937,Studentermedhjælp til sektionen for Systemer og Integrationsstyring,Forsvaret,Storkøbenhavn,,,https://studerendeonline.dk/job/3118937/forsvaret/studentermedhjaelp-til-sektionen-for-systemer-og-integrationsstyring/,2026-09-14,2026-10-18,date,2026-09-15,2026-09-15
studerendeonline,3118940,"Laboratory Animal Veterinarian (Denmark, Måløv)",Novo Nordisk A/S,"Storkøbenhavn, Øresundsregionen",,,https://studerendeonline.dk/job/3118940/novo-nordisk-as/laboratory-animal-veterinarian-denmark-malov/,2026-09-14,2026-09-23,date,2026-09-15,2026-09-15
studerendeonline,3118964,Studiejob i økonomiafdelingen hos Moment,MOMENT A/S,Storkøbenhavn,,,https://studerendeonline.dk/job/3118964/moment-as/studiejob-i-okonomiafdelingen-hos-moment/,2026-09-14,,asap,2026-09-15,2026-09-15
studerendeonline,3118968,Student Assistant for Global Packaging Innovation at site Lyngby,Novonesis (Novozymes),"Storkøbenhavn, Øresundsregionen",,,https://studerendeonline.dk/job/3118968/novonesis-novozymes/student-assistant-for-global-packaging-innovation-at-site-lyngby/,2026-09-14,2026-09-23,date,2026-09-15,2026-09-15
studerendeonline,3119016,Studentermedhjælper til Ukrainesektionen,Forsvaret,Storkøbenhavn,,,https://studerendeonline.dk/job/3119016/forsvaret/studentermedhjaelper-til-ukrainesektionen/,2026-09-15,2026-09-29,date,2026-09-15,2026-09-15
